# x_m,y_m,w_tr_right_m,w_tr_left_m
4.3000,-2.3560,0.4585,0.4585
4.3120,-2.3560,0.4599,0.4599
4.3240,-2.3560,0.4616,0.4616
4.3360,-2.3560,0.4637,0.4637
4.3480,-2.3560,0.4660,0.4660
4.3600,-2.3680,0.4803,0.4803
4.3720,-2.3680,0.4831,0.4831
4.3840,-2.3680,0.4863,0.4863
4.3960,-2.3680,0.4897,0.4897
4.4080,-2.3680,0.4933,0.4933
4.4200,-2.3680,0.4972,0.4972
4.4320,-2.3560,0.4902,0.4902
4.4440,-2.3560,0.4948,0.4948
4.4560,-2.3560,0.4996,0.4996
4.4680,-2.3440,0.4938,0.4938
4.4800,-2.3440,0.4991,0.4991
4.4920,-2.3440,0.5046,0.5046
4.5040,-2.3440,0.5098,0.5098
4.5160,-2.3320,0.5046,0.5046
4.5280,-2.3320,0.5098,0.5098
