# x_m,y_m,w_tr_right_m,w_tr_left_m
0.0920,0.5100,0.8203,0.8203
0.1040,0.5100,0.8192,0.8192
0.1160,0.5100,0.8182,0.8182
0.1280,0.5100,0.8174,0.8174
0.1400,0.5100,0.8168,0.8168
0.1520,0.5100,0.8164,0.8164
0.1640,0.4980,0.8281,0.8281
0.1760,0.4980,0.8280,0.8280
0.1880,0.4980,0.8266,0.8266
0.2000,0.4980,0.8248,0.8248
0.2120,0.4980,0.8231,0.8231
0.2240,0.4980,0.8216,0.8216
0.2360,0.4860,0.8322,0.8322
0.2480,0.4860,0.8311,0.8311
0.2600,0.4860,0.8302,0.8302
0.2720,0.4860,0.8294,0.8294
0.2840,0.4860,0.8288,0.8288
0.2960,0.4860,0.8283,0.8283
0.3080,0.4740,0.8401,0.8401
0.3200,0.4740,0.8400,0.8400
0.3320,0.4740,0.8400,0.8400
0.3440,0.4740,0.8400,0.8400
0.3560,0.4740,0.8400,0.8400
0.3680,0.4740,0.8400,0.8400
0.3800,0.4620,0.8520,0.8520
0.3920,0.4620,0.8520,0.8520
0.4040,0.4620,0.8520,0.8520
0.4160,0.4620,0.8521,0.8521
0.4280,0.4620,0.8523,0.8523
0.4400,0.4620,0.8528,0.8528
0.4520,0.4620,0.8534,0.8534
0.4640,0.4500,0.8661,0.8661
0.4760,0.4500,0.8670,0.8670
0.4880,0.4500,0.8681,0.8681
0.5000,0.4500,0.8693,0.8693
0.5120,0.4500,0.8707,0.8707
0.5240,0.4380,0.8842,0.8842
0.5360,0.4380,0.8859,0.8859
0.5480,0.4380,0.8878,0.8878
0.5600,0.4380,0.8898,0.8898
0.5720,0.4380,0.8920,0.8920
0.5840,0.4380,0.8943,0.8943
0.5960,0.4380,0.8968,0.8968
0.6080,0.4380,0.8994,0.8994
0.6200,0.4260,0.9139,0.9139
0.6320,0.4260,0.9168,0.9168
0.6440,0.4260,0.9184,0.9184
0.6560,0.4260,0.9199,0.9199
0.6680,0.4260,0.9215,0.9215
0.6800,0.4260,0.9233,0.9233
0.6920,0.4140,0.9371,0.9371
0.7040,0.4140,0.9391,0.9391
0.7160,0.4140,0.9414,0.9414
0.7280,0.4140,0.9437,0.9437
0.7400,0.4140,0.9463,0.9463
0.7520,0.4020,0.9606,0.9606
0.7640,0.4020,0.9634,0.9634
0.7760,0.4020,0.9663,0.9663
0.7880,0.4020,0.9693,0.9693
0.8000,0.4020,0.9725,0.9725
0.8120,0.4020,0.9758,0.9758
0.8240,0.4020,0.9793,0.9793
0.8360,0.4020,0.9829,0.9829
0.8480,0.4020,0.9866,0.9866
0.8600,0.4140,0.9792,0.9792
0.8720,0.4140,0.9829,0.9829
0.8840,0.4140,0.9866,0.9866
0.8960,0.4260,0.9792,0.9792
0.9080,0.4260,0.9829,0.9829
0.9200,0.4260,0.9866,0.9866
0.9320,0.4260,0.9895,0.9895
0.9440,0.4380,0.9809,0.9809
0.9560,0.4380,0.9841,0.9841
0.9680,0.4380,0.9874,0.9874
0.9800,0.4500,0.9793,0.9793
0.9920,0.4500,0.9829,0.9829
1.0040,0.4500,0.9866,0.9866
1.0160,0.4620,0.9792,0.9792
1.0280,0.4620,0.9832,0.9832
1.0400,0.4620,0.9874,0.9874
1.0520,0.4740,0.9805,0.9805
1.0640,0.4740,0.9850,0.9850
1.0760,0.4740,0.9895,0.9895
1.0880,0.4860,0.9833,0.9833
1.1000,0.4860,0.9882,0.9882
1.1120,0.4860,0.9932,0.9932
1.1240,0.4980,0.9875,0.9875
1.1360,0.5100,0.9821,0.9821
1.1480,0.5100,0.9874,0.9874
1.1600,0.5100,0.9917,0.9917
1.1720,0.5220,0.9850,0.9850
1.1840,0.5220,0.9895,0.9895
1.1960,0.5340,0.9829,0.9829
1.2080,0.5340,0.9866,0.9866
1.2200,0.5460,0.9792,0.9792
1.2320,0.5580,0.9719,0.9719
1.2440,0.5580,0.9761,0.9761
1.2560,0.5700,0.9693,0.9693
1.2680,0.5700,0.9739,0.9739
1.2800,0.5820,0.9675,0.9675
1.2920,0.5940,0.9613,0.9613
1.3040,0.5940,0.9664,0.9664
1.3160,0.6060,0.9607,0.9607
1.3280,0.6180,0.9553,0.9553
1.3400,0.6180,0.9607,0.9607
1.3520,0.6300,0.9553,0.9553
1.3640,0.6300,0.9607,0.9607
1.3760,0.6420,0.9558,0.9558
1.3880,0.6540,0.9511,0.9511
1.4000,0.6660,0.9467,0.9467
1.4120,0.6660,0.9528,0.9528
1.4240,0.6780,0.9489,0.9489
1.4360,0.6780,0.9553,0.9553
1.4480,0.6900,0.9519,0.9519
1.4600,0.7020,0.9487,0.9487
1.4720,0.7140,0.9446,0.9446
1.4840,0.7140,0.9501,0.9501
1.4960,0.7260,0.9453,0.9453
1.5080,0.7260,0.9511,0.9511
1.5200,0.7380,0.9467,0.9467
1.5320,0.7500,0.9426,0.9426
1.5440,0.7500,0.9489,0.9489
1.5560,0.7620,0.9453,0.9453
1.5680,0.7740,0.9419,0.9419
1.5800,0.7860,0.9388,0.9388
1.5920,0.7980,0.9361,0.9361
1.6040,0.7980,0.9426,0.9426
1.6160,0.8100,0.9388,0.9388
1.6280,0.8100,0.9453,0.9453
1.6400,0.8100,0.9389,0.9389
1.6520,0.8220,0.9409,0.9409
1.6640,0.8340,0.9432,0.9432
1.6760,0.8460,0.9419,0.9419
1.6880,0.8580,0.9388,0.9388
1.7000,0.8700,0.9361,0.9361
1.7120,0.8820,0.9336,0.9336
1.7240,0.8820,0.9409,0.9409
1.7360,0.8940,0.9389,0.9389
1.7480,0.9060,0.9348,0.9348
1.7600,0.9180,0.9303,0.9303
1.7720,0.9300,0.9261,0.9261
1.7840,0.9300,0.9324,0.9324
1.7960,0.9420,0.9287,0.9287
1.8080,0.9540,0.9252,0.9252
1.8200,0.9660,0.9221,0.9221
1.8320,0.9780,0.9186,0.9186
1.8440,0.9780,0.9252,0.9252
1.8560,0.9900,0.9221,0.9221
1.8680,1.0020,0.9186,0.9186
1.8800,1.0140,0.9153,0.9153
1.8920,1.0140,0.9221,0.9221
1.9040,1.0260,0.9186,0.9186
1.9160,1.0380,0.9153,0.9153
1.9280,1.0380,0.9186,0.9186
1.9400,1.0500,0.9153,0.9153
1.9520,1.0620,0.9107,0.9107
1.9640,1.0740,0.9033,0.9033
1.9760,1.0860,0.8956,0.8956
1.9880,1.0980,0.8880,0.8880
2.0000,1.1100,0.8807,0.8807
2.0120,1.1220,0.8736,0.8736
2.0240,1.1340,0.8668,0.8668
2.0360,1.1460,0.8603,0.8603
2.0480,1.1580,0.8541,0.8541
2.0600,1.1700,0.8482,0.8482
2.0720,1.1820,0.8426,0.8426
2.0840,1.1940,0.8373,0.8373
2.0960,1.2060,0.8311,0.8311
2.1080,1.2180,0.8235,0.8235
2.1200,1.2300,0.8161,0.8161
2.1200,1.2420,0.8202,0.8202
2.1320,1.2540,0.8133,0.8133
2.1440,1.2660,0.8068,0.8068
2.1440,1.2780,0.8115,0.8115
2.1560,1.2900,0.8054,0.8054
2.1560,1.3020,0.8105,0.8105
2.1680,1.3140,0.8050,0.8050
2.1800,1.3260,0.7997,0.7997
2.1800,1.3380,0.8050,0.8050
2.1920,1.3500,0.7998,0.7998
2.1920,1.3620,0.8054,0.8054
2.2040,1.3740,0.8008,0.8008
2.2160,1.3860,0.7964,0.7964
2.2160,1.3980,0.8027,0.8027
2.2280,1.4100,0.7989,0.7989
2.2400,1.4220,0.7954,0.7954
2.2400,1.4340,0.8022,0.8022
2.2400,1.4460,0.8091,0.8091
2.2520,1.4580,0.8054,0.8054
2.2520,1.4700,0.8064,0.8064
2.2640,1.4820,0.8041,0.8041
2.2760,1.4940,0.7997,0.7997
2.2880,1.5060,0.7943,0.7943
2.3000,1.5180,0.7889,0.7889
2.3120,1.5300,0.7836,0.7836
2.3240,1.5420,0.7786,0.7786
2.3360,1.5540,0.7740,0.7740
2.3480,1.5660,0.7669,0.7669
2.3480,1.5780,0.7711,0.7711
2.3600,1.5900,0.7643,0.7643
2.3720,1.6020,0.7579,0.7579
2.3840,1.6140,0.7518,0.7518
2.3960,1.6260,0.7460,0.7460
2.3960,1.6380,0.7513,0.7513
2.4080,1.6500,0.7460,0.7460
2.4200,1.6620,0.7402,0.7402
2.4320,1.6740,0.7324,0.7324
2.4320,1.6860,0.7362,0.7362
2.4440,1.6980,0.7289,0.7289
2.4560,1.7100,0.7220,0.7220
2.4680,1.7220,0.7154,0.7154
2.4680,1.7340,0.7201,0.7201
2.4800,1.7460,0.7141,0.7141
2.4800,1.7580,0.7192,0.7192
2.4920,1.7700,0.7138,0.7138
2.5040,1.7820,0.7087,0.7087
2.5040,1.7940,0.7145,0.7145
2.5160,1.8060,0.7100,0.7100
2.5280,1.8180,0.7060,0.7060
2.5280,1.8300,0.7124,0.7124
2.5400,1.8420,0.7065,0.7065
2.5400,1.8540,0.7108,0.7108
2.5400,1.8660,0.7154,0.7154
2.5520,1.8780,0.7091,0.7091
2.5520,1.8900,0.7141,0.7141
2.5520,1.9020,0.7157,0.7157
2.5640,1.9140,0.7104,0.7104
2.5640,1.9260,0.7124,0.7124
2.5760,1.9380,0.7059,0.7059
2.5760,1.9500,0.7096,0.7096
2.5880,1.9620,0.7023,0.7023
2.5880,1.9740,0.7065,0.7065
2.5880,1.9860,0.7031,0.7031
2.6000,1.9980,0.7043,0.7043
2.6000,2.0100,0.7031,0.7031
2.6000,2.0220,0.6977,0.6977
2.6120,2.0340,0.7031,0.7031
2.6120,2.0460,0.6977,0.6977
2.6240,2.0580,0.7032,0.7032
2.6240,2.0700,0.6982,0.6982
2.6360,2.0820,0.7043,0.7043
2.6360,2.0940,0.6997,0.6997
2.6480,2.1060,0.7065,0.7065
2.6480,2.1180,0.7023,0.7023
2.6600,2.1300,0.7096,0.7096
2.6600,2.1420,0.7059,0.7059
2.6600,2.1540,0.7023,0.7023
2.6720,2.1660,0.7096,0.7096
2.6720,2.1780,0.7059,0.7059
2.6840,2.1900,0.7138,0.7138
2.6840,2.2020,0.7104,0.7104
2.6960,2.2140,0.7138,0.7138
2.7080,2.2260,0.7087,0.7087
2.7200,2.2380,0.7040,0.7040
2.7200,2.2500,0.7100,0.7100
2.7320,2.2620,0.7059,0.7059
2.7320,2.2740,0.7096,0.7096
2.7440,2.2860,0.7023,0.7023
2.7440,2.2980,0.7065,0.7065
2.7560,2.3100,0.6997,0.6997
2.7560,2.3220,0.7043,0.7043
2.7680,2.3340,0.6982,0.6982
2.7680,2.3460,0.7032,0.7032
2.7800,2.3580,0.6977,0.6977
2.7920,2.3700,0.6910,0.6910
2.8040,2.3820,0.6841,0.6841
2.8040,2.3940,0.6886,0.6886
2.8160,2.4060,0.6823,0.6823
2.8280,2.4180,0.6764,0.6764
2.8280,2.4300,0.6816,0.6816
2.8280,2.4420,0.6869,0.6869
2.8400,2.4540,0.6816,0.6816
2.8400,2.4660,0.6869,0.6869
2.8520,2.4780,0.6816,0.6816
2.8520,2.4900,0.6869,0.6869
2.8640,2.5020,0.6816,0.6816
2.8640,2.5140,0.6869,0.6869
2.8760,2.5260,0.6819,0.6819
2.8760,2.5380,0.6877,0.6877
2.8880,2.5500,0.6823,0.6823
2.8880,2.5620,0.6869,0.6869
2.8880,2.5740,0.6816,0.6816
2.9000,2.5860,0.6869,0.6869
2.9000,2.5980,0.6816,0.6816
2.9120,2.6100,0.6869,0.6869
2.9240,2.6220,0.6816,0.6816
2.9240,2.6340,0.6869,0.6869
2.9360,2.6460,0.6819,0.6819
2.9360,2.6580,0.6869,0.6869
2.9480,2.6700,0.6833,0.6833
2.9480,2.6820,0.6864,0.6864
2.9600,2.6940,0.6823,0.6823
2.9600,2.7060,0.6823,0.6823
2.9600,2.7180,0.6756,0.6756
2.9720,2.7300,0.6792,0.6792
2.9720,2.7420,0.6730,0.6730
2.9840,2.7540,0.6772,0.6772
2.9840,2.7660,0.6714,0.6714
2.9840,2.7780,0.6656,0.6656
2.9960,2.7900,0.6708,0.6708
2.9960,2.8020,0.6655,0.6655
3.0080,2.8140,0.6714,0.6714
3.0080,2.8260,0.6665,0.6665
3.0200,2.8380,0.6730,0.6730
3.0200,2.8500,0.6686,0.6686
3.0200,2.8620,0.6643,0.6643
3.0320,2.8740,0.6717,0.6717
3.0320,2.8860,0.6679,0.6679
3.0440,2.8980,0.6756,0.6756
3.0560,2.9100,0.6831,0.6831
3.0560,2.9220,0.6794,0.6794
3.0680,2.9340,0.6874,0.6874
3.0680,2.9460,0.6841,0.6841
3.0800,2.9580,0.6910,0.6910
3.0800,2.9700,0.6869,0.6869
