# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.0900,-4.7000,0.6000,0.6000
-1.1400,-4.7500,0.5500,0.5500
-1.1400,-4.8000,0.5500,0.5500
-1.1400,-4.8500,0.5500,0.5500
-1.1400,-4.9000,0.5500,0.5500
-1.1400,-4.9500,0.5500,0.5500
-1.1400,-5.0000,0.5500,0.5500
-1.1400,-5.0500,0.5500,0.5500
-1.1400,-5.1000,0.5500,0.5500
-1.1400,-5.1500,0.5500,0.5500
-1.1400,-5.2000,0.5500,0.5500
-1.1900,-5.2500,0.5000,0.5000
-1.1900,-5.3000,0.5000,0.5000
