# x_m,y_m,w_tr_right_m,w_tr_left_m
0.0620,0.2440,0.4628,0.4628
0.0680,0.2440,0.4614,0.4614
0.0740,0.2440,0.4601,0.4601
0.0800,0.2440,0.4589,0.4589
0.0860,0.2440,0.4578,0.4578
0.0920,0.2440,0.4567,0.4567
0.0980,0.2440,0.4557,0.4557
0.1040,0.2440,0.4548,0.4548
0.1100,0.2440,0.4540,0.4540
0.1160,0.2440,0.4532,0.4532
0.1220,0.2440,0.4526,0.4526
0.1280,0.2440,0.4520,0.4520
0.1340,0.2440,0.4514,0.4514
0.1400,0.2440,0.4510,0.4510
0.1460,0.2440,0.4506,0.4506
0.1520,0.2440,0.4504,0.4504
0.1580,0.2440,0.4502,0.4502
0.1640,0.2440,0.4500,0.4500
0.1700,0.2440,0.4500,0.4500
0.1760,0.2440,0.4500,0.4500
0.1820,0.2440,0.4500,0.4500
0.1880,0.2440,0.4500,0.4500
0.1940,0.2440,0.4500,0.4500
0.2000,0.2440,0.4500,0.4500
0.2060,0.2440,0.4500,0.4500
0.2120,0.2440,0.4500,0.4500
0.2180,0.2440,0.4500,0.4500
0.2240,0.2440,0.4500,0.4500
0.2300,0.2440,0.4500,0.4500
0.2360,0.2440,0.4500,0.4500
0.2420,0.2440,0.4500,0.4500
0.2480,0.2440,0.4500,0.4500
0.2540,0.2440,0.4500,0.4500
0.2600,0.2440,0.4500,0.4500
0.2660,0.2440,0.4500,0.4500
0.2720,0.2440,0.4500,0.4500
0.2780,0.2440,0.4500,0.4500
0.2840,0.2440,0.4500,0.4500
0.2900,0.2440,0.4500,0.4500
0.2960,0.2440,0.4500,0.4500
0.3020,0.2440,0.4500,0.4500
0.3080,0.2440,0.4500,0.4500
0.3140,0.2440,0.4500,0.4500
0.3200,0.2440,0.4500,0.4500
0.3260,0.2440,0.4500,0.4500
0.3320,0.2440,0.4500,0.4500
0.3380,0.2440,0.4500,0.4500
0.3440,0.2440,0.4500,0.4500
0.3500,0.2440,0.4500,0.4500
0.3560,0.2440,0.4500,0.4500
0.3620,0.2440,0.4500,0.4500
0.3680,0.2440,0.4500,0.4500
0.3740,0.2440,0.4500,0.4500
0.3800,0.2440,0.4500,0.4500
0.3860,0.2440,0.4500,0.4500
0.3920,0.2440,0.4500,0.4500
0.3980,0.2440,0.4500,0.4500
0.4040,0.2440,0.4500,0.4500
0.4100,0.2440,0.4500,0.4500
0.4160,0.2440,0.4500,0.4500
0.4220,0.2440,0.4500,0.4500
0.4280,0.2440,0.4500,0.4500
0.4340,0.2440,0.4500,0.4500
0.4400,0.2440,0.4500,0.4500
0.4460,0.2440,0.4500,0.4500
0.4520,0.2440,0.4500,0.4500
0.4580,0.2440,0.4500,0.4500
0.4640,0.2440,0.4500,0.4500
0.4700,0.2440,0.4500,0.4500
0.4760,0.2440,0.4500,0.4500
0.4820,0.2440,0.4500,0.4500
0.4880,0.2440,0.4500,0.4500
0.4940,0.2440,0.4500,0.4500
0.5000,0.2440,0.4500,0.4500
0.5060,0.2440,0.4500,0.4500
0.5120,0.2440,0.4500,0.4500
0.5180,0.2440,0.4500,0.4500
0.5240,0.2440,0.4500,0.4500
0.5300,0.2440,0.4500,0.4500
0.5360,0.2440,0.4500,0.4500
0.5420,0.2440,0.4500,0.4500
0.5480,0.2440,0.4500,0.4500
0.5540,0.2440,0.4500,0.4500
0.5600,0.2440,0.4500,0.4500
0.5660,0.2440,0.4502,0.4502
0.5720,0.2440,0.4504,0.4504
0.5780,0.2440,0.4506,0.4506
0.5840,0.2440,0.4510,0.4510
0.5900,0.2440,0.4514,0.4514
0.5960,0.2440,0.4520,0.4520
0.6020,0.2440,0.4526,0.4526
0.6080,0.2440,0.4532,0.4532
0.6140,0.2440,0.4540,0.4540
0.6200,0.2440,0.4548,0.4548
0.6260,0.2440,0.4557,0.4557
0.6320,0.2440,0.4567,0.4567
0.6380,0.2440,0.4578,0.4578
0.6440,0.2440,0.4589,0.4589
0.6500,0.2440,0.4601,0.4601
0.6560,0.2440,0.4614,0.4614
0.6620,0.2440,0.4628,0.4628
0.6680,0.2440,0.4642,0.4642
0.6740,0.2440,0.4657,0.4657
0.6800,0.2440,0.4673,0.4673
0.6860,0.2440,0.4680,0.4680
0.6920,0.2440,0.4682,0.4682
0.6980,0.2440,0.4683,0.4683
0.7040,0.2440,0.4686,0.4686
0.7100,0.2440,0.4690,0.4690
0.7160,0.2440,0.4694,0.4694
0.7220,0.2380,0.4759,0.4759
0.7280,0.2380,0.4764,0.4764
0.7340,0.2380,0.4771,0.4771
0.7400,0.2380,0.4778,0.4778
0.7460,0.2380,0.4786,0.4786
