# x_m,y_m,w_tr_right_m,w_tr_left_m
2.9240,-0.1560,0.9517,0.9517
2.9360,-0.1560,0.9471,0.9471
2.9480,-0.1680,0.9538,0.9538
2.9600,-0.1680,0.9494,0.9494
2.9720,-0.1800,0.9565,0.9565
2.9840,-0.1920,0.9628,0.9628
2.9960,-0.1920,0.9582,0.9582
3.0080,-0.2040,0.9649,0.9649
3.0200,-0.2040,0.9607,0.9607
3.0320,-0.2160,0.9678,0.9678
3.0440,-0.2160,0.9639,0.9639
3.0560,-0.2160,0.9601,0.9601
3.0680,-0.2280,0.9678,0.9678
3.0800,-0.2280,0.9639,0.9639
3.0920,-0.2400,0.9715,0.9715
3.1040,-0.2400,0.9678,0.9678
3.1160,-0.2520,0.9758,0.9758
3.1280,-0.2520,0.9725,0.9725
3.1400,-0.2640,0.9809,0.9809
3.1520,-0.2760,0.9767,0.9767
3.1640,-0.2760,0.9821,0.9821
3.1760,-0.2880,0.9770,0.9770
3.1880,-0.2880,0.9826,0.9826
3.2000,-0.3000,0.9779,0.9779
3.2120,-0.3000,0.9826,0.9826
3.2240,-0.3120,0.9796,0.9796
3.2360,-0.3240,0.9756,0.9756
3.2480,-0.3240,0.9820,0.9820
3.2600,-0.3360,0.9785,0.9785
3.2720,-0.3360,0.9852,0.9852
3.2840,-0.3480,0.9821,0.9821
3.2960,-0.3480,0.9820,0.9820
3.3080,-0.3600,0.9858,0.9858
3.3200,-0.3720,0.9841,0.9841
3.3320,-0.3720,0.9839,0.9839
3.3440,-0.3840,0.9884,0.9884
3.3560,-0.3840,0.9826,0.9826
3.3680,-0.3960,0.9876,0.9876
3.3800,-0.3960,0.9820,0.9820
3.3920,-0.4080,0.9858,0.9858
3.4040,-0.4080,0.9796,0.9796
3.4160,-0.4200,0.9839,0.9839
3.4280,-0.4320,0.9884,0.9884
3.4400,-0.4440,0.9922,0.9922
3.4520,-0.4560,0.9961,0.9961
3.4640,-0.4680,0.9995,0.9995
3.4640,-0.4800,1.0006,1.0006
3.4760,-0.4920,0.9899,0.9899
3.4880,-0.4920,0.9780,0.9780
3.5000,-0.5040,0.9675,0.9675
3.5120,-0.5160,0.9571,0.9571
3.5240,-0.5280,0.9470,0.9470
3.5360,-0.5400,0.9371,0.9371
3.5360,-0.5520,0.9388,0.9388
3.5480,-0.5640,0.9278,0.9278
3.5600,-0.5760,0.9170,0.9170
3.5720,-0.5880,0.9065,0.9065
3.5840,-0.6000,0.8961,0.8961
3.5960,-0.6120,0.8859,0.8859
3.6080,-0.6240,0.8759,0.8759
3.6080,-0.6360,0.8780,0.8780
3.6080,-0.6480,0.8802,0.8802
3.6200,-0.6600,0.8708,0.8708
3.6320,-0.6720,0.8617,0.8617
3.6320,-0.6840,0.8641,0.8641
3.6440,-0.6960,0.8544,0.8544
3.6440,-0.7080,0.8566,0.8566
3.6440,-0.7200,0.8591,0.8591
3.6560,-0.7320,0.8500,0.8500
3.6680,-0.7440,0.8400,0.8400
3.6680,-0.7560,0.8400,0.8400
3.6800,-0.7680,0.8280,0.8280
3.6800,-0.7800,0.8280,0.8280
3.6800,-0.7920,0.8280,0.8280
3.6800,-0.8040,0.8280,0.8280
3.6920,-0.8160,0.8160,0.8160
3.6920,-0.8280,0.8160,0.8160
3.6920,-0.8400,0.8160,0.8160
3.6920,-0.8520,0.8160,0.8160
3.7040,-0.8640,0.8040,0.8040
3.7040,-0.8760,0.8040,0.8040
3.7040,-0.8880,0.8040,0.8040
3.6920,-0.9000,0.8160,0.8160
3.6920,-0.9120,0.8160,0.8160
3.6920,-0.9240,0.8160,0.8160
3.6920,-0.9360,0.8160,0.8160
3.6920,-0.9480,0.8160,0.8160
3.6920,-0.9600,0.8160,0.8160
3.6920,-0.9720,0.8160,0.8160
3.6920,-0.9840,0.8160,0.8160
3.6920,-0.9960,0.8160,0.8160
3.6920,-1.0080,0.8160,0.8160
3.6920,-1.0200,0.8160,0.8160
3.6920,-1.0320,0.8160,0.8160
3.6920,-1.0440,0.8160,0.8160
3.6920,-1.0560,0.8160,0.8160
3.6920,-1.0680,0.8160,0.8160
3.6800,-1.0800,0.8105,0.8105
3.6800,-1.0920,0.8054,0.8054
3.6920,-1.1040,0.8115,0.8115
3.6920,-1.1160,0.8068,0.8068
3.6800,-1.1280,0.7911,0.7911
3.6800,-1.1400,0.7866,0.7866
3.6800,-1.1520,0.7823,0.7823
3.6800,-1.1640,0.7782,0.7782
3.6800,-1.1760,0.7742,0.7742
3.6800,-1.1880,0.7703,0.7703
3.6800,-1.2000,0.7667,0.7667
3.6800,-1.2120,0.7628,0.7628
3.6800,-1.2240,0.7589,0.7589
3.6800,-1.2360,0.7552,0.7552
3.6800,-1.2480,0.7517,0.7517
3.6800,-1.2600,0.7483,0.7483
3.6800,-1.2720,0.7452,0.7452
3.6800,-1.2840,0.7422,0.7422
3.6800,-1.2960,0.7393,0.7393
3.6800,-1.3080,0.7367,0.7367
3.6800,-1.3200,0.7332,0.7332
3.6800,-1.3320,0.7289,0.7289
3.6800,-1.3440,0.7249,0.7249
3.6800,-1.3560,0.7210,0.7210
3.6800,-1.3680,0.7173,0.7173
3.6800,-1.3800,0.7138,0.7138
3.6800,-1.3920,0.7104,0.7104
3.6800,-1.4040,0.7073,0.7073
3.6800,-1.4160,0.7043,0.7043
3.6800,-1.4280,0.7016,0.7016
3.6680,-1.4400,0.6873,0.6873
3.6680,-1.4520,0.6848,0.6848
3.6680,-1.4640,0.6826,0.6826
3.6680,-1.4760,0.6798,0.6798
3.6680,-1.4880,0.6756,0.6756
3.6680,-1.5000,0.6717,0.6717
3.6680,-1.5120,0.6679,0.6679
3.6680,-1.5240,0.6643,0.6643
3.6560,-1.5360,0.6494,0.6494
3.6560,-1.5480,0.6462,0.6462
3.6560,-1.5600,0.6432,0.6432
3.6560,-1.5720,0.6404,0.6404
3.6560,-1.5840,0.6378,0.6378
3.6560,-1.5960,0.6354,0.6354
3.6560,-1.6080,0.6333,0.6333
3.6440,-1.6200,0.6177,0.6177
3.6440,-1.6320,0.6129,0.6129
3.6440,-1.6440,0.6083,0.6083
3.6440,-1.6560,0.6039,0.6039
3.6440,-1.6680,0.5998,0.5998
3.6440,-1.6800,0.5958,0.5958
3.6440,-1.6920,0.5920,0.5920
3.6440,-1.7040,0.5885,0.5885
3.6440,-1.7160,0.5852,0.5852
3.6440,-1.7280,0.5821,0.5821
3.6440,-1.7400,0.5792,0.5792
3.6440,-1.7520,0.5766,0.5766
3.6440,-1.7640,0.5742,0.5742
3.6440,-1.7760,0.5721,0.5721
3.6440,-1.7880,0.5702,0.5702
3.6440,-1.8000,0.5686,0.5686
3.6440,-1.8120,0.5672,0.5672
3.6440,-1.8240,0.5660,0.5660
3.6440,-1.8360,0.5651,0.5651
3.6440,-1.8480,0.5645,0.5645
3.6440,-1.8600,0.5641,0.5641
3.6440,-1.8720,0.5640,0.5640
3.6320,-1.8840,0.5520,0.5520
3.6320,-1.8960,0.5520,0.5520
3.6320,-1.9080,0.5520,0.5520
3.6320,-1.9200,0.5520,0.5520
3.6320,-1.9320,0.5520,0.5520
3.6200,-1.9440,0.5400,0.5400
3.6200,-1.9560,0.5400,0.5400
3.6200,-1.9680,0.5400,0.5400
3.6200,-1.9800,0.5400,0.5400
3.6200,-1.9920,0.5400,0.5400
3.6200,-2.0040,0.5400,0.5400
3.6080,-2.0160,0.5280,0.5280
3.6080,-2.0280,0.5280,0.5280
3.6080,-2.0400,0.5280,0.5280
3.6080,-2.0520,0.5280,0.5280
3.5960,-2.0640,0.5160,0.5160
3.5960,-2.0760,0.5160,0.5160
3.5960,-2.0880,0.5160,0.5160
3.5960,-2.1000,0.5161,0.5161
3.5840,-2.1120,0.5046,0.5046
3.5840,-2.1240,0.5053,0.5053
3.5840,-2.1360,0.5063,0.5063
3.5840,-2.1480,0.5076,0.5076
3.5720,-2.1600,0.4972,0.4972
3.5720,-2.1720,0.4991,0.4991
3.5720,-2.1840,0.5013,0.5013
3.5720,-2.1960,0.5037,0.5037
3.5720,-2.2080,0.5064,0.5064
3.5720,-2.2200,0.5094,0.5094
3.5600,-2.2320,0.5011,0.5011
3.5600,-2.2440,0.5047,0.5047
3.5600,-2.2560,0.5086,0.5086
3.5600,-2.2680,0.5126,0.5126
3.5600,-2.2800,0.5170,0.5170
3.5480,-2.2920,0.5105,0.5105
3.5480,-2.3040,0.5154,0.5154
3.5480,-2.3160,0.5206,0.5206
3.5480,-2.3280,0.5260,0.5260
3.5360,-2.3400,0.5206,0.5206
3.5360,-2.3520,0.5260,0.5260
3.5360,-2.3640,0.5315,0.5315
3.5360,-2.3760,0.5373,0.5373
3.5240,-2.3880,0.5330,0.5330
3.5240,-2.4000,0.5393,0.5393
3.5120,-2.4120,0.5359,0.5359
3.5120,-2.4240,0.5427,0.5427
3.5000,-2.4360,0.5400,0.5400
3.5000,-2.4480,0.5427,0.5427
3.4880,-2.4600,0.5454,0.5454
3.4880,-2.4720,0.5393,0.5393
3.4760,-2.4840,0.5433,0.5433
3.4640,-2.4960,0.5458,0.5458
3.4520,-2.5080,0.5427,0.5427
3.4400,-2.5200,0.5400,0.5400
3.4280,-2.5320,0.5379,0.5379
3.4280,-2.5440,0.5433,0.5433
3.4160,-2.5560,0.5441,0.5441
3.4040,-2.5680,0.5433,0.5433
3.4040,-2.5800,0.5379,0.5379
3.3920,-2.5920,0.5400,0.5400
3.3800,-2.6040,0.5427,0.5427
3.3800,-2.6160,0.5359,0.5359
3.3680,-2.6280,0.5393,0.5393
3.3560,-2.6400,0.5433,0.5433
3.3440,-2.6520,0.5478,0.5478
3.3320,-2.6640,0.5528,0.5528
3.3200,-2.6760,0.5582,0.5582
3.3080,-2.6880,0.5623,0.5623
3.2960,-2.7000,0.5641,0.5641
3.2840,-2.7120,0.5664,0.5664
3.2720,-2.7240,0.5692,0.5692
3.2600,-2.7360,0.5725,0.5725
3.2480,-2.7480,0.5761,0.5761
3.2360,-2.7600,0.5791,0.5791
3.2240,-2.7720,0.5826,0.5826
3.2120,-2.7840,0.5865,0.5865
3.2000,-2.7960,0.5909,0.5909
3.1880,-2.8080,0.5958,0.5958
3.1880,-2.8200,0.5958,0.5958
3.1760,-2.8320,0.6011,0.6011
3.1640,-2.8440,0.6064,0.6064
3.1520,-2.8560,0.6119,0.6119
3.1520,-2.8680,0.6064,0.6064
3.1400,-2.8800,0.6119,0.6119
3.1280,-2.8920,0.6177,0.6177
3.1160,-2.9040,0.6240,0.6240
3.1040,-2.9160,0.6307,0.6307
3.0920,-2.9280,0.6377,0.6377
3.0800,-2.9400,0.6432,0.6432
3.0680,-2.9520,0.6410,0.6410
3.0560,-2.9640,0.6392,0.6392
3.0440,-2.9760,0.6378,0.6378
3.0320,-2.9880,0.6361,0.6361
3.0200,-2.9880,0.6432,0.6432
3.0080,-3.0000,0.6410,0.6410
2.9960,-3.0120,0.6392,0.6392
2.9840,-3.0240,0.6378,0.6378
2.9720,-3.0240,0.6392,0.6392
2.9600,-3.0360,0.6410,0.6410
2.9480,-3.0480,0.6432,0.6432
2.9360,-3.0600,0.6449,0.6449
2.9240,-3.0600,0.6378,0.6378
2.9120,-3.0720,0.6392,0.6392
2.9000,-3.0840,0.6346,0.6346
2.8880,-3.0960,0.6264,0.6264
2.8760,-3.1080,0.6186,0.6186
2.8640,-3.1200,0.6111,0.6111
2.8520,-3.1320,0.6035,0.6035
2.8520,-3.1440,0.5920,0.5920
2.8400,-3.1560,0.5844,0.5844
2.8280,-3.1680,0.5770,0.5770
2.8160,-3.1680,0.5806,0.5806
2.8040,-3.1800,0.5731,0.5731
2.7920,-3.1800,0.5770,0.5770
2.7800,-3.1800,0.5806,0.5806
2.7680,-3.1800,0.5844,0.5844
2.7560,-3.1920,0.5770,0.5770
2.7440,-3.1920,0.5806,0.5806
2.7320,-3.1920,0.5844,0.5844
2.7200,-3.1920,0.5885,0.5885
2.7080,-3.2040,0.5816,0.5816
2.6960,-3.2040,0.5862,0.5862
2.6840,-3.2160,0.5800,0.5800
2.6720,-3.2160,0.5851,0.5851
2.6600,-3.2280,0.5796,0.5796
2.6480,-3.2280,0.5851,0.5851
2.6360,-3.2400,0.5796,0.5796
2.6240,-3.2400,0.5851,0.5851
2.6120,-3.2520,0.5796,0.5796
2.6000,-3.2520,0.5852,0.5852
2.5880,-3.2640,0.5805,0.5805
2.5760,-3.2640,0.5865,0.5865
2.5640,-3.2760,0.5826,0.5826
2.5520,-3.2760,0.5891,0.5891
2.5400,-3.2760,0.5929,0.5929
2.5280,-3.2880,0.5929,0.5929
2.5160,-3.3000,0.5904,0.5904
2.5040,-3.3000,0.5928,0.5928
2.4920,-3.3120,0.5958,0.5958
2.4800,-3.3120,0.5909,0.5909
2.4680,-3.3240,0.5958,0.5958
2.4560,-3.3360,0.5958,0.5958
2.4440,-3.3360,0.5928,0.5928
2.4320,-3.3480,0.5969,0.5969
2.4200,-3.3600,0.5978,0.5978
2.4080,-3.3720,0.5961,0.5961
2.3960,-3.3720,0.6000,0.6000
2.3840,-3.3840,0.6026,0.6026
2.3720,-3.3960,0.6025,0.6025
2.3600,-3.3960,0.5978,0.5978
2.3480,-3.4080,0.6000,0.6000
2.3360,-3.4200,0.6026,0.6026
2.3240,-3.4200,0.5958,0.5958
2.3120,-3.4320,0.5992,0.5992
2.3000,-3.4440,0.6030,0.6030
2.2880,-3.4560,0.6073,0.6073
2.2760,-3.4560,0.6014,0.6014
2.2640,-3.4680,0.6057,0.6057
2.2520,-3.4800,0.6093,0.6093
2.2400,-3.4920,0.6133,0.6133
2.2280,-3.5040,0.6177,0.6177
2.2160,-3.5160,0.6226,0.6226
2.2040,-3.5280,0.6279,0.6279
2.1920,-3.5400,0.6333,0.6333
2.1800,-3.5520,0.6387,0.6387
2.1680,-3.5640,0.6440,0.6440
2.1680,-3.5760,0.6401,0.6401
2.1560,-3.5880,0.6445,0.6445
2.1440,-3.6000,0.6494,0.6494
2.1320,-3.6120,0.6547,0.6547
2.1320,-3.6240,0.6494,0.6494
2.1200,-3.6360,0.6547,0.6547
2.1200,-3.6480,0.6494,0.6494
2.1080,-3.6600,0.6547,0.6547
2.1080,-3.6720,0.6494,0.6494
2.1080,-3.6840,0.6440,0.6440
2.1080,-3.6960,0.6387,0.6387
2.0960,-3.7080,0.6440,0.6440
2.0960,-3.7200,0.6387,0.6387
2.0960,-3.7320,0.6336,0.6336
2.0840,-3.7440,0.6397,0.6397
2.0840,-3.7560,0.6351,0.6351
2.0840,-3.7680,0.6307,0.6307
2.0840,-3.7800,0.6264,0.6264
2.0840,-3.7920,0.6224,0.6224
2.0720,-3.8040,0.6300,0.6300
2.0720,-3.8160,0.6264,0.6264
2.0720,-3.8280,0.6224,0.6224
2.0720,-3.8400,0.6186,0.6186
2.0600,-3.8520,0.6264,0.6264
2.0600,-3.8640,0.6231,0.6231
2.0600,-3.8760,0.6199,0.6199
2.0600,-3.8880,0.6170,0.6170
2.0600,-3.9000,0.6143,0.6143
2.0480,-3.9120,0.6237,0.6237
2.0480,-3.9240,0.6215,0.6215
2.0480,-3.9360,0.6195,0.6195
2.0480,-3.9480,0.6177,0.6177
2.0360,-3.9600,0.6281,0.6281
2.0360,-3.9720,0.6269,0.6269
2.0360,-3.9840,0.6258,0.6258
2.0360,-3.9960,0.6250,0.6250
2.0240,-4.0080,0.6365,0.6365
2.0240,-4.0200,0.6361,0.6361
2.0240,-4.0320,0.6360,0.6360
2.0120,-4.0440,0.6480,0.6480
2.0120,-4.0560,0.6480,0.6480
2.0120,-4.0680,0.6480,0.6480
2.0000,-4.0800,0.6600,0.6600
2.0000,-4.0920,0.6600,0.6600
2.0000,-4.1040,0.6600,0.6600
1.9880,-4.1160,0.6720,0.6720
1.9880,-4.1280,0.6720,0.6720
1.9880,-4.1400,0.6720,0.6720
1.9880,-4.1520,0.6720,0.6720
1.9760,-4.1640,0.6840,0.6840
1.9760,-4.1760,0.6840,0.6840
1.9760,-4.1880,0.6840,0.6840
1.9760,-4.2000,0.6840,0.6840
1.9640,-4.2120,0.6960,0.6960
1.9640,-4.2240,0.6960,0.6960
1.9640,-4.2360,0.6960,0.6960
1.9640,-4.2480,0.6960,0.6960
1.9520,-4.2600,0.7080,0.7080
1.9520,-4.2720,0.7080,0.7080
1.9520,-4.2840,0.7080,0.7080
1.9400,-4.2960,0.7201,0.7201
1.9400,-4.3080,0.7204,0.7204
1.9400,-4.3200,0.7209,0.7209
1.9400,-4.3320,0.7216,0.7216
1.9280,-4.3440,0.7345,0.7345
1.9280,-4.3560,0.7355,0.7355
1.9280,-4.3680,0.7368,0.7368
1.9280,-4.3800,0.7383,0.7383
1.9160,-4.3920,0.7518,0.7518
1.9160,-4.4040,0.7536,0.7536
1.9160,-4.4160,0.7556,0.7556
1.9160,-4.4280,0.7578,0.7578
1.9040,-4.4400,0.7719,0.7719
1.9040,-4.4520,0.7744,0.7744
1.8920,-4.4640,0.7888,0.7888
1.8920,-4.4760,0.7916,0.7916
1.8920,-4.4880,0.7946,0.7946
1.8800,-4.5000,0.8094,0.8094
1.8800,-4.5120,0.8112,0.8112
1.8680,-4.5240,0.8248,0.8248
1.8680,-4.5360,0.8266,0.8266
1.8560,-4.5480,0.8400,0.8400
1.8560,-4.5600,0.8400,0.8400
1.8440,-4.5720,0.8520,0.8520
1.8440,-4.5840,0.8520,0.8520
1.8320,-4.5960,0.8640,0.8640
1.8200,-4.6080,0.8760,0.8760
1.8080,-4.6200,0.8880,0.8880
1.7960,-4.6200,0.9000,0.9000
1.7840,-4.6320,0.9120,0.9120
1.7720,-4.6320,0.9240,0.9240
1.7600,-4.6320,0.9360,0.9360
1.7480,-4.6320,0.9480,0.9480
1.7360,-4.6320,0.9507,0.9507
1.7240,-4.6320,0.9499,0.9499
1.7120,-4.6320,0.9492,0.9492
1.7000,-4.6200,0.9607,0.9607
1.6880,-4.6200,0.9603,0.9603
1.6760,-4.6200,0.9601,0.9601
1.6640,-4.6200,0.9600,0.9600
1.6520,-4.6080,0.9714,0.9714
1.6400,-4.6080,0.9660,0.9660
1.6280,-4.6080,0.9607,0.9607
1.6160,-4.6080,0.9553,0.9553
1.6040,-4.5960,0.9391,0.9391
1.5920,-4.5960,0.9338,0.9338
1.5800,-4.5840,0.9177,0.9177
1.5680,-4.5840,0.9123,0.9123
1.5560,-4.5840,0.9070,0.9070
1.5440,-4.5840,0.9016,0.9016
1.5320,-4.5720,0.8855,0.8855
1.5200,-4.5720,0.8802,0.8802
1.5080,-4.5720,0.8750,0.8750
1.4960,-4.5720,0.8700,0.8700
1.4840,-4.5720,0.8651,0.8651
1.4720,-4.5600,0.8493,0.8493
1.4600,-4.5600,0.8446,0.8446
1.4480,-4.5600,0.8401,0.8401
1.4360,-4.5600,0.8357,0.8357
1.4240,-4.5480,0.8202,0.8202
1.4120,-4.5480,0.8161,0.8161
1.4000,-4.5480,0.8121,0.8121
1.3880,-4.5360,0.7969,0.7969
1.3760,-4.5360,0.7932,0.7932
1.3640,-4.5240,0.7782,0.7782
1.3520,-4.5240,0.7747,0.7747
1.3400,-4.5120,0.7599,0.7599
1.3280,-4.5120,0.7568,0.7568
1.3160,-4.5120,0.7538,0.7538
1.3040,-4.5000,0.7393,0.7393
1.2920,-4.5000,0.7367,0.7367
1.2800,-4.5000,0.7343,0.7343
1.2680,-4.4880,0.7202,0.7202
1.2560,-4.4880,0.7181,0.7181
1.2440,-4.4760,0.7043,0.7043
1.2320,-4.4760,0.7026,0.7026
1.2200,-4.4760,0.7011,0.7011
1.2080,-4.4640,0.6878,0.6878
1.1960,-4.4640,0.6866,0.6866
1.1840,-4.4520,0.6737,0.6737
1.1720,-4.4520,0.6730,0.6730
1.1600,-4.4520,0.6724,0.6724
1.1480,-4.4520,0.6721,0.6721
1.1360,-4.4400,0.6600,0.6600
1.1240,-4.4400,0.6600,0.6600
1.1120,-4.4400,0.6600,0.6600
1.1000,-4.4280,0.6480,0.6480
1.0880,-4.4280,0.6480,0.6480
1.0760,-4.4280,0.6481,0.6481
1.0640,-4.4280,0.6484,0.6484
1.0520,-4.4160,0.6370,0.6370
1.0400,-4.4160,0.6378,0.6378
1.0280,-4.4160,0.6388,0.6388
1.0160,-4.4040,0.6281,0.6281
1.0040,-4.4040,0.6296,0.6296
0.9920,-4.4040,0.6313,0.6313
0.9800,-4.4040,0.6333,0.6333
0.9680,-4.3920,0.6237,0.6237
0.9560,-4.3920,0.6261,0.6261
0.9440,-4.3920,0.6287,0.6287
0.9320,-4.3920,0.6316,0.6316
0.9200,-4.3800,0.6231,0.6231
0.9080,-4.3800,0.6261,0.6261
0.8960,-4.3800,0.6287,0.6287
0.8840,-4.3800,0.6316,0.6316
0.8720,-4.3680,0.6231,0.6231
0.8600,-4.3680,0.6264,0.6264
0.8480,-4.3680,0.6300,0.6300
0.8360,-4.3680,0.6337,0.6337
0.8240,-4.3560,0.6264,0.6264
0.8120,-4.3560,0.6300,0.6300
0.8000,-4.3560,0.6337,0.6337
0.7880,-4.3560,0.6377,0.6377
0.7760,-4.3560,0.6419,0.6419
0.7640,-4.3440,0.6351,0.6351
0.7520,-4.3440,0.6397,0.6397
0.7400,-4.3440,0.6445,0.6445
0.7280,-4.3440,0.6496,0.6496
0.7160,-4.3320,0.6440,0.6440
0.7040,-4.3320,0.6494,0.6494
0.6920,-4.3200,0.6445,0.6445
0.6800,-4.3080,0.6401,0.6401
0.6680,-4.3080,0.6462,0.6462
0.6560,-4.2960,0.6424,0.6424
0.6440,-4.2960,0.6490,0.6490
0.6320,-4.2840,0.6459,0.6459
0.6200,-4.2720,0.6432,0.6432
0.6080,-4.2720,0.6504,0.6504
0.5960,-4.2600,0.6484,0.6484
0.5840,-4.2480,0.6469,0.6469
0.5720,-4.2480,0.6534,0.6534
0.5600,-4.2360,0.6534,0.6534
0.5480,-4.2240,0.6534,0.6534
0.5360,-4.2120,0.6534,0.6534
0.5240,-4.2000,0.6534,0.6534
0.5120,-4.1880,0.6534,0.6534
0.5000,-4.1760,0.6534,0.6534
0.4880,-4.1640,0.6539,0.6539
0.4760,-4.1520,0.6547,0.6547
0.4640,-4.1400,0.6561,0.6561
0.4520,-4.1280,0.6578,0.6578
0.4520,-4.1160,0.6529,0.6529
0.4400,-4.1040,0.6557,0.6557
0.4280,-4.1040,0.6626,0.6626
0.4160,-4.0920,0.6656,0.6656
0.4160,-4.0800,0.6627,0.6627
0.4040,-4.0680,0.6668,0.6668
0.3920,-4.0680,0.6724,0.6724
0.3800,-4.0560,0.6756,0.6756
0.3680,-4.0440,0.6792,0.6792
0.3560,-4.0320,0.6833,0.6833
0.3440,-4.0200,0.6877,0.6877
0.3320,-4.0080,0.6925,0.6925
0.3200,-3.9960,0.6977,0.6977
0.3200,-3.9840,0.7031,0.7031
0.3080,-3.9720,0.7084,0.7084
0.2960,-3.9600,0.7138,0.7138
0.2960,-3.9480,0.7084,0.7084
0.2840,-3.9360,0.7138,0.7138
